bound_size,question_id,equivalent,error,time_cost,generated_sql,gold_sql
1,116,ERROR,ValueError: Index 116 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH MONTHLY_PRODUCT_SALES AS ( SELECT S.PROD_ID, T.CALENDAR_MONTH_NUMBER AS MON, T.CALENDAR_YEAR AS YR, SUM(S.AMOUNT_SOLD) AS AMOUNT FROM SALES S JOIN CUSTOMERS CU ON CU.CUST_ID = S.CUST_ID JOIN COUNTRIES CO ON CO.COUNTRY_ID = CU.COUNTRY_ID JOIN TIMES T ON T.TIME_ID = S.TIME_ID WHERE CO.COUNTRY_NAME = 'FRANCE' AND T.CALENDAR_YEAR IN (2019, 2020) GROUP BY S.PROD_ID, T.CALENDAR_YEAR, T.CALENDAR_MONTH_NUMBER ), PROD_MONTH_PIVOT AS ( SELECT PROD_ID, MON, SUM(CASE WHEN YR = 2019 THEN AMOUNT ELSE 0 END) AS AMOUNT_2019, SUM(CASE WHEN YR = 2020 THEN AMOUNT ELSE 0 END) AS AMOUNT_2020 FROM MONTHLY_PRODUCT_SALES GROUP BY PROD_ID, MON ), PROJECTED_2021_LOCAL AS ( SELECT PROD_ID, MON, CASE WHEN AMOUNT_2019 > 0 THEN AMOUNT_2020 + ((AMOUNT_2020 - AMOUNT_2019) / AMOUNT_2019) * AMOUNT_2020 ELSE AMOUNT_2020 END AS PROJECTED_AMOUNT FROM PROD_MONTH_PIVOT ), MONTHS_2021 AS ( SELECT DISTINCT CALENDAR_MONTH_NUMBER AS MON FROM TIMES WHERE CALENDAR_YEAR = 2021 ), MONTHLY_SUM_LOCAL AS ( SELECT M.MON, COALESCE(SUM(P.PROJECTED_AMOUNT), 0) AS TOTAL_LOCAL FROM MONTHS_2021 M LEFT JOIN PROJECTED_2021_LOCAL P ON P.MON = M.MON GROUP BY M.MON ), MONTHLY_PROJECTION_USD AS ( SELECT MS.MON, MS.TOTAL_LOCAL * COALESCE(CUR.TO_US, 1) AS PROJECTED_USD FROM MONTHLY_SUM_LOCAL MS LEFT JOIN CURRENCY CUR ON CUR.COUNTRY = 'FRANCE' AND CUR.YEAR = 2021 AND CUR.MONTH = MS.MON ) SELECT ROUND(AVG(PROJECTED_USD), 2) AS AVG_MONTHLY_PROJECTED_SALES_USD FROM MONTHLY_PROJECTION_USD;"
1,117,ERROR,ValueError: Index 117 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH MONTHS AS ( SELECT DISTINCT DATE(STRFTIME('%Y-%M-01', TXN_DATE)) AS MONTH_START FROM CUSTOMER_TRANSACTIONS ), CUSTOMERS AS ( SELECT DISTINCT CUSTOMER_ID FROM CUSTOMER_TRANSACTIONS ), SUM_TXNS AS ( SELECT M.MONTH_START, CT.CUSTOMER_ID, SUM( CASE WHEN CT.TXN_TYPE = 'DEPOSIT' THEN CT.TXN_AMOUNT WHEN CT.TXN_TYPE = 'WITHDRAWAL' THEN -CT.TXN_AMOUNT ELSE 0 END ) AS RAW_BALANCE FROM MONTHS M JOIN CUSTOMER_TRANSACTIONS CT ON DATE(CT.TXN_DATE) < M.MONTH_START GROUP BY M.MONTH_START, CT.CUSTOMER_ID ), CUSTOMER_MONTH_BALANCES AS ( SELECT M.MONTH_START, C.CUSTOMER_ID, CASE WHEN COALESCE(S.RAW_BALANCE, 0) < 0 THEN 0 ELSE COALESCE(S.RAW_BALANCE, 0) END AS BALANCE FROM MONTHS M CROSS JOIN CUSTOMERS C LEFT JOIN SUM_TXNS S ON S.MONTH_START = M.MONTH_START AND S.CUSTOMER_ID = C.CUSTOMER_ID ), MONTHLY_TOTALS AS ( SELECT MONTH_START, SUM(BALANCE) AS PREV_MONTH_TOTAL_BALANCE FROM CUSTOMER_MONTH_BALANCES GROUP BY MONTH_START ), MIN_MONTH AS ( SELECT MIN(MONTH_START) AS MIN_MONTH_START FROM MONTHS ) SELECT MONTH_START AS MONTH, PREV_MONTH_TOTAL_BALANCE FROM MONTHLY_TOTALS WHERE MONTH_START > (SELECT MIN_MONTH_START FROM MIN_MONTH) ORDER BY MONTH ASC;"
1,118,ERROR,ValueError: Index 118 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH CTE_CLEANED_CUSTOMER_ORDERS AS ( SELECT *, ROW_NUMBER() OVER () AS ORIGINAL_ROW_NUMBER FROM PIZZA_CLEAN_CUSTOMER_ORDERS ), SPLIT_REGULAR_TOPPINGS AS ( SELECT PIZZA_ID, TRIM(SUBSTR(TOPPINGS, 1, INSTR(TOPPINGS || ',', ',') - 1)) AS TOPPING_ID, SUBSTR(TOPPINGS || ',', INSTR(TOPPINGS || ',', ',') + 1) AS REMAINING_TOPPINGS FROM PIZZA_RECIPES UNION ALL SELECT PIZZA_ID, TRIM(SUBSTR(REMAINING_TOPPINGS, 1, INSTR(REMAINING_TOPPINGS, ',') - 1)) AS TOPPING_ID, SUBSTR(REMAINING_TOPPINGS, INSTR(REMAINING_TOPPINGS, ',') + 1) AS REMAINING_TOPPINGS FROM SPLIT_REGULAR_TOPPINGS WHERE REMAINING_TOPPINGS <> '' ), CTE_BASE_TOPPINGS AS ( SELECT T1.ORDER_ID, T1.CUSTOMER_ID, T1.PIZZA_ID, T1.ORDER_TIME, T1.ORIGINAL_ROW_NUMBER, T2.TOPPING_ID FROM CTE_CLEANED_CUSTOMER_ORDERS AS T1 LEFT JOIN SPLIT_REGULAR_TOPPINGS AS T2 ON T1.PIZZA_ID = T2.PIZZA_ID ), SPLIT_EXCLUSIONS AS ( SELECT ORDER_ID, CUSTOMER_ID, PIZZA_ID, ORDER_TIME, ORIGINAL_ROW_NUMBER, TRIM(SUBSTR(EXCLUSIONS, 1, INSTR(EXCLUSIONS || ',', ',') - 1)) AS TOPPING_ID, SUBSTR(EXCLUSIONS || ',', INSTR(EXCLUSIONS || ',', ',') + 1) AS REMAINING_EXCLUSIONS FROM CTE_CLEANED_CUSTOMER_ORDERS WHERE EXCLUSIONS IS NOT NULL UNION ALL SELECT ORDER_ID, CUSTOMER_ID, PIZZA_ID, ORDER_TIME, ORIGINAL_ROW_NUMBER, TRIM(SUBSTR(REMAINING_EXCLUSIONS, 1, INSTR(REMAINING_EXCLUSIONS, ',') - 1)) AS TOPPING_ID, SUBSTR(REMAINING_EXCLUSIONS, INSTR(REMAINING_EXCLUSIONS, ',') + 1) AS REMAINING_EXCLUSIONS FROM SPLIT_EXCLUSIONS WHERE REMAINING_EXCLUSIONS <> '' ), SPLIT_EXTRAS AS ( SELECT ORDER_ID, CUSTOMER_ID, PIZZA_ID, ORDER_TIME, ORIGINAL_ROW_NUMBER, TRIM(SUBSTR(EXTRAS, 1, INSTR(EXTRAS || ',', ',') - 1)) AS TOPPING_ID, SUBSTR(EXTRAS || ',', INSTR(EXTRAS || ',', ',') + 1) AS REMAINING_EXTRAS FROM CTE_CLEANED_CUSTOMER_ORDERS WHERE EXTRAS IS NOT NULL UNION ALL SELECT ORDER_ID, CUSTOMER_ID, PIZZA_ID, ORDER_TIME, ORIGINAL_ROW_NUMBER, TRIM(SUBSTR(REMAINING_EXTRAS, 1, INSTR(REMAINING_EXTRAS, ',') - 1)) AS TOPPING_ID, SUBSTR(REMAINING_EXTRAS, INSTR(REMAINING_EXTRAS, ',') + 1) AS REMAINING_EXTRAS FROM SPLIT_EXTRAS WHERE REMAINING_EXTRAS <> '' ), CTE_COMBINED_ORDERS AS ( SELECT ORDER_ID, CUSTOMER_ID, PIZZA_ID, ORDER_TIME, ORIGINAL_ROW_NUMBER, TOPPING_ID FROM CTE_BASE_TOPPINGS WHERE TOPPING_ID NOT IN (SELECT TOPPING_ID FROM SPLIT_EXCLUSIONS WHERE SPLIT_EXCLUSIONS.ORDER_ID = CTE_BASE_TOPPINGS.ORDER_ID) UNION ALL SELECT ORDER_ID, CUSTOMER_ID, PIZZA_ID, ORDER_TIME, ORIGINAL_ROW_NUMBER, TOPPING_ID FROM SPLIT_EXTRAS ) SELECT T2.TOPPING_NAME, COUNT(*) AS TOPPING_COUNT FROM CTE_COMBINED_ORDERS AS T1 JOIN PIZZA_TOPPINGS AS T2 ON T1.TOPPING_ID = T2.TOPPING_ID GROUP BY T2.TOPPING_NAME ORDER BY TOPPING_COUNT DESC;"
1,119,ERROR,NotSupportedError: Not supported feature: OVER,,"WITH PRODUCTSALES AS ( SELECT P.PRODUCT_CODE, P.DIVISION, SUM(S.SOLD_QUANTITY) AS TOTAL_SOLD_QUANTITY FROM HARDWARE_DIM_PRODUCT P JOIN HARDWARE_FACT_SALES_MONTHLY S ON P.PRODUCT_CODE = S.PRODUCT_CODE WHERE S.DATE BETWEEN '2021-01-01' AND '2021-12-31' GROUP BY P.PRODUCT_CODE, P.DIVISION ), RANKEDPRODUCTS AS ( SELECT PRODUCT_CODE, DIVISION, TOTAL_SOLD_QUANTITY, RANK() OVER (PARTITION BY DIVISION ORDER BY TOTAL_SOLD_QUANTITY DESC) AS RANK FROM PRODUCTSALES ) SELECT DIVISION, AVG(TOTAL_SOLD_QUANTITY) AS AVG_TOP3_SOLD_QUANTITY FROM RANKEDPRODUCTS WHERE RANK <= 3 GROUP BY DIVISION;","WITH SALES_2021 AS ( SELECT P.DIVISION, F.PRODUCT_CODE, SUM(F.SOLD_QUANTITY) AS TOTAL_QTY FROM HARDWARE_FACT_SALES_MONTHLY F JOIN HARDWARE_DIM_PRODUCT P ON P.PRODUCT_CODE = F.PRODUCT_CODE WHERE STRFTIME('%Y', F.DATE) = '2021' GROUP BY P.DIVISION, F.PRODUCT_CODE ), RANKED AS ( SELECT DIVISION, PRODUCT_CODE, TOTAL_QTY, ROW_NUMBER() OVER (PARTITION BY DIVISION ORDER BY TOTAL_QTY DESC, PRODUCT_CODE) AS RN FROM SALES_2021 ) SELECT DIVISION, AVG(TOTAL_QTY) AS AVG_QUANTITY_SOLD FROM RANKED WHERE RN <= 3 GROUP BY DIVISION ORDER BY DIVISION;"
1,120,ERROR,ValueError: Index 120 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH FR_SALES_MONTHLY AS ( SELECT S.PROD_ID, T.CALENDAR_YEAR AS YEAR, T.CALENDAR_MONTH_NUMBER AS MONTH, SUM(S.AMOUNT_SOLD) AS AMT FROM SALES S JOIN CUSTOMERS CU ON S.CUST_ID = CU.CUST_ID JOIN COUNTRIES CO ON CU.COUNTRY_ID = CO.COUNTRY_ID JOIN TIMES T ON S.TIME_ID = T.TIME_ID WHERE CO.COUNTRY_NAME = 'FRANCE' AND T.CALENDAR_YEAR IN (2019, 2020) GROUP BY S.PROD_ID, T.CALENDAR_YEAR, T.CALENDAR_MONTH_NUMBER ), SALES_19_20 AS ( SELECT PROD_ID, MONTH, SUM(CASE WHEN YEAR = 2019 THEN AMT ELSE 0 END) AS AMT_2019, SUM(CASE WHEN YEAR = 2020 THEN AMT ELSE 0 END) AS AMT_2020 FROM FR_SALES_MONTHLY GROUP BY PROD_ID, MONTH ), PROJ_LOCAL_2021 AS ( SELECT PROD_ID, MONTH, CASE WHEN COALESCE(AMT_2019, 0) <> 0 THEN (((AMT_2020 - AMT_2019) * 1.0 / AMT_2019) * AMT_2020) + AMT_2020 ELSE AMT_2020 END AS PROJECTED_LOCAL FROM SALES_19_20 ), PROJ_USD_2021 AS ( SELECT P.MONTH, P.PROD_ID, P.PROJECTED_LOCAL * COALESCE(CR.TO_US, 1) AS PROJECTED_USD FROM PROJ_LOCAL_2021 P LEFT JOIN CURRENCY CR ON CR.COUNTRY = 'FRANCE' AND CR.YEAR = 2021 AND CR.MONTH = P.MONTH ), MONTHLY_AVG_USD AS ( SELECT MONTH, ROUND(AVG(PROJECTED_USD), 2) AS AVG_PROJ_USD FROM PROJ_USD_2021 GROUP BY MONTH ), ORDERED AS ( SELECT AVG_PROJ_USD, ROW_NUMBER() OVER (ORDER BY AVG_PROJ_USD) AS RN, COUNT(*) OVER () AS CNT FROM MONTHLY_AVG_USD ) SELECT ROUND(AVG(AVG_PROJ_USD), 2) AS MEDIAN_VALUE FROM ORDERED WHERE RN IN ((CNT + 1) / 2, (CNT + 2) / 2);"
1,121,False,,,"SELECT MS.MODEL, COUNT(CASE WHEN MS.TRAIN_SCORE < (SELECT TRAIN_SCORE FROM MODEL_SCORE WHERE MODEL = 'STACK' AND NAME = MS.NAME AND VERSION = MS.VERSION AND STEP = MS.STEP) THEN 1 ELSE NULL END) AS WORSE_COUNT, COUNT(*) AS TOTAL_COUNT FROM MODEL_SCORE MS WHERE MS.MODEL != 'STACK' GROUP BY MS.MODEL HAVING WORSE_COUNT > TOTAL_COUNT;","WITH WORSE_COUNTS AS ( SELECT MS.MODEL, COUNT(*) AS WORSE_COUNT FROM MODEL_SCORE MS JOIN MODEL_SCORE ST ON ST.NAME = MS.NAME AND ST.VERSION = MS.VERSION AND ST.STEP = MS.STEP WHERE ST.MODEL = 'STACK' AND MS.MODEL <> 'STACK' AND MS.TEST_SCORE < ST.TEST_SCORE GROUP BY MS.MODEL ), EVAL_COUNTS AS ( SELECT MODEL, COUNT(*) AS TOTAL_EVALS FROM MODEL_SCORE WHERE MODEL <> 'STACK' GROUP BY MODEL ) SELECT W.MODEL FROM WORSE_COUNTS W JOIN EVAL_COUNTS E ON E.MODEL = W.MODEL WHERE W.WORSE_COUNT > E.TOTAL_EVALS;"
1,122,ERROR,ValueError: Index 122 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH MONTHS AS ( SELECT 2021 AS YEAR, 4 AS MONTH_NUM, 'APRIL' AS MONTH_NAME UNION ALL SELECT 2021, 5, 'MAY' UNION ALL SELECT 2021, 6, 'JUNE' UNION ALL SELECT 2022, 4, 'APRIL' UNION ALL SELECT 2022, 5, 'MAY' UNION ALL SELECT 2022, 6, 'JUNE' UNION ALL SELECT 2023, 4, 'APRIL' UNION ALL SELECT 2023, 5, 'MAY' UNION ALL SELECT 2023, 6, 'JUNE' ), COUNTS AS ( SELECT CAST(STRFTIME('%Y', INSERT_DATE) AS INTEGER) AS YEAR, CAST(STRFTIME('%M', INSERT_DATE) AS INTEGER) AS MONTH_NUM, COUNT(*) AS CNT FROM CITIES WHERE STRFTIME('%Y', INSERT_DATE) BETWEEN '2021' AND '2023' AND STRFTIME('%M', INSERT_DATE) IN ('04','05','06') GROUP BY YEAR, MONTH_NUM ), MONTHLY AS ( SELECT M.YEAR, M.MONTH_NUM, M.MONTH_NAME, COALESCE(C.CNT, 0) AS MONTHLY_TOTAL FROM MONTHS M LEFT JOIN COUNTS C ON C.YEAR = M.YEAR AND C.MONTH_NUM = M.MONTH_NUM ), RUNNING AS ( SELECT YEAR, MONTH_NUM, MONTH_NAME, MONTHLY_TOTAL, SUM(MONTHLY_TOTAL) OVER (PARTITION BY YEAR ORDER BY MONTH_NUM) AS RUNNING_TOTAL FROM MONTHLY ), YOY AS ( SELECT YEAR, MONTH_NUM, MONTH_NAME, MONTHLY_TOTAL, RUNNING_TOTAL, LAG(MONTHLY_TOTAL) OVER (PARTITION BY MONTH_NUM ORDER BY YEAR) AS PREV_MONTHLY_TOTAL, LAG(RUNNING_TOTAL) OVER (PARTITION BY MONTH_NUM ORDER BY YEAR) AS PREV_RUNNING_TOTAL FROM RUNNING ) SELECT YEAR, MONTH_NAME AS MONTH, MONTHLY_TOTAL AS TOTAL_CITIES_ADDED, RUNNING_TOTAL AS RUNNING_CUMULATIVE_TOTAL, CASE WHEN PREV_MONTHLY_TOTAL IS NULL OR PREV_MONTHLY_TOTAL = 0 THEN 'N/A%' ELSE ROUND((MONTHLY_TOTAL - PREV_MONTHLY_TOTAL) * 100.0 / PREV_MONTHLY_TOTAL, 2) || '%' END AS MONTHLY_YOY_GROWTH_PERCENTAGE, CASE WHEN PREV_RUNNING_TOTAL IS NULL OR PREV_RUNNING_TOTAL = 0 THEN 'N/A%' ELSE ROUND((RUNNING_TOTAL - PREV_RUNNING_TOTAL) * 100.0 / PREV_RUNNING_TOTAL, 2) || '%' END AS RUNNING_YOY_GROWTH_PERCENTAGE FROM YOY WHERE YEAR IN (2022, 2023) ORDER BY YEAR, MONTH_NUM;"
1,123,ERROR,ValueError: Index 123 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH ORDER_CATEGORY AS ( SELECT DISTINCT OI.ORDER_ID, P.PRODUCT_CATEGORY_NAME FROM OLIST_ORDER_ITEMS OI JOIN OLIST_PRODUCTS P ON P.PRODUCT_ID = OI.PRODUCT_ID WHERE P.PRODUCT_CATEGORY_NAME IS NOT NULL ), CATEGORY_PAYMENT_COUNTS AS ( SELECT OC.PRODUCT_CATEGORY_NAME AS CATEGORY, OP.PAYMENT_TYPE, COUNT(*) AS PAYMENT_COUNT FROM ORDER_CATEGORY OC JOIN OLIST_ORDER_PAYMENTS OP ON OP.ORDER_ID = OC.ORDER_ID GROUP BY OC.PRODUCT_CATEGORY_NAME, OP.PAYMENT_TYPE ), CATEGORY_TOP_COUNTS AS ( SELECT CATEGORY, MAX(PAYMENT_COUNT) AS TOP_PAYMENT_COUNT FROM CATEGORY_PAYMENT_COUNTS GROUP BY CATEGORY ) SELECT AVG(1.0 * TOP_PAYMENT_COUNT) AS AVG_TOTAL_PAYMENT_COUNT FROM CATEGORY_TOP_COUNTS;"
1,124,ERROR,ValueError: Index 124 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH RECURSIVE ALL_WORDS AS ( SELECT DISTINCT LOWER(WORDS) AS WORD FROM WORD_LIST WHERE WORDS IS NOT NULL AND LENGTH(WORDS) > 0 ), SPLIT(WORD, POS, CH) AS ( SELECT WORD, 1 AS POS, SUBSTR(WORD, 1, 1) AS CH FROM ALL_WORDS UNION ALL SELECT WORD, POS + 1, SUBSTR(WORD, POS + 1, 1) FROM SPLIT WHERE POS < LENGTH(WORD) ), ALL_SIGNATURES AS ( SELECT WORD, GROUP_CONCAT(CH, '') AS SIGNATURE FROM ( SELECT WORD, CH FROM SPLIT ORDER BY WORD, CH ) GROUP BY WORD ), SIG_COUNTS AS ( SELECT SIGNATURE, COUNT(*) AS GROUP_SIZE FROM ALL_SIGNATURES GROUP BY SIGNATURE HAVING COUNT(*) > 1 ), R_WORDS AS ( SELECT AW.WORD, ASG.SIGNATURE FROM ALL_WORDS AW JOIN ALL_SIGNATURES ASG ON ASG.WORD = AW.WORD WHERE LENGTH(AW.WORD) BETWEEN 4 AND 5 AND AW.WORD LIKE 'R%' ) SELECT R.WORD AS WORD, SC.GROUP_SIZE - 1 AS ANAGRAM_COUNT FROM R_WORDS R JOIN SIG_COUNTS SC ON SC.SIGNATURE = R.SIGNATURE ORDER BY R.WORD LIMIT 10;"
1,125,False,,0.5139250000000001,"WITH TOP_GENRES AS ( SELECT G.GENRE, COUNT(M.ID) AS GENRE_COUNT FROM MOVIES M INNER JOIN GENRE G ON M.ID = G.MOVIE_ID INNER JOIN RATINGS R ON M.ID = R.MOVIE_ID WHERE R.AVG_RATING > 8 GROUP BY G.GENRE ORDER BY GENRE_COUNT DESC LIMIT 3 ), TOP_DIRECTORS AS ( SELECT D.NAME, COUNT(M.ID) AS DIRECTOR_COUNT FROM MOVIES M INNER JOIN DIRECTOR_MAPPING DM ON M.ID = DM.MOVIE_ID INNER JOIN NAMES D ON DM.NAME_ID = D.ID INNER JOIN RATINGS R ON M.ID = R.MOVIE_ID WHERE R.AVG_RATING > 8 AND M.ID IN ( SELECT M.ID FROM MOVIES M INNER JOIN GENRE G ON M.ID = G.MOVIE_ID WHERE G.GENRE IN (SELECT GENRE FROM TOP_GENRES) ) GROUP BY D.NAME ORDER BY DIRECTOR_COUNT DESC LIMIT 4 ) SELECT NAME, DIRECTOR_COUNT FROM TOP_DIRECTORS;","WITH RATED AS ( SELECT MOVIE_ID FROM RATINGS WHERE AVG_RATING > 8.0 ), GENRECOUNTS AS ( SELECT G.GENRE, COUNT(DISTINCT G.MOVIE_ID) AS CNT FROM GENRE G JOIN RATED R ON R.MOVIE_ID = G.MOVIE_ID GROUP BY G.GENRE ), TOPGENRES AS ( SELECT GENRE FROM GENRECOUNTS ORDER BY CNT DESC, GENRE ASC LIMIT 3 ), TOPGENREMOVIES AS ( SELECT DISTINCT G.MOVIE_ID FROM GENRE G JOIN TOPGENRES TG ON TG.GENRE = G.GENRE JOIN RATED R ON R.MOVIE_ID = G.MOVIE_ID ), DIRECTORCOUNTS AS ( SELECT DM.NAME_ID, COUNT(DISTINCT DM.MOVIE_ID) AS MOVIE_COUNT FROM DIRECTOR_MAPPING DM JOIN TOPGENREMOVIES TGM ON TGM.MOVIE_ID = DM.MOVIE_ID GROUP BY DM.NAME_ID ) SELECT N.NAME AS DIRECTOR, DC.MOVIE_COUNT FROM DIRECTORCOUNTS DC JOIN NAMES N ON N.ID = DC.NAME_ID ORDER BY DC.MOVIE_COUNT DESC, N.NAME ASC LIMIT 4;"
1,126,ERROR,ValueError: Index 126 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH RECURSIVE CALENDAR(D) AS ( SELECT DATE('2017-01-01') UNION ALL SELECT DATE(D, '+1 DAY') FROM CALENDAR WHERE D < DATE('2018-08-29') ), TOY_PRODUCTS AS ( SELECT P.PRODUCT_ID FROM PRODUCTS P JOIN PRODUCT_CATEGORY_NAME_TRANSLATION T ON P.PRODUCT_CATEGORY_NAME = T.PRODUCT_CATEGORY_NAME WHERE T.PRODUCT_CATEGORY_NAME_ENGLISH = 'TOYS' ), TOY_SALES_PER_DAY AS ( SELECT DATE(O.ORDER_PURCHASE_TIMESTAMP) AS D, COUNT(*) AS SALES FROM ORDER_ITEMS OI JOIN ORDERS O ON O.ORDER_ID = OI.ORDER_ID JOIN TOY_PRODUCTS TP ON TP.PRODUCT_ID = OI.PRODUCT_ID WHERE DATE(O.ORDER_PURCHASE_TIMESTAMP) BETWEEN '2017-01-01' AND '2018-08-29' GROUP BY DATE(O.ORDER_PURCHASE_TIMESTAMP) ), DAILY_SERIES AS ( SELECT C.D, COALESCE(T.SALES, 0) AS Y FROM CALENDAR C LEFT JOIN TOY_SALES_PER_DAY T ON T.D = C.D ), BASE AS ( SELECT (JULIANDAY(D) - JULIANDAY('2017-01-01')) AS X, Y FROM DAILY_SERIES ), REGRESSION AS ( SELECT COUNT(*) * 1.0 AS N, SUM(X) AS SUM_X, SUM(Y) AS SUM_Y, SUM(X * Y) AS SUM_XY, SUM(X * X) AS SUM_X2 FROM BASE ), COEFFICIENTS AS ( SELECT (N * SUM_XY - SUM_X * SUM_Y) / (N * SUM_X2 - SUM_X * SUM_X) AS B, (SUM_Y - ((N * SUM_XY - SUM_X * SUM_Y) / (N * SUM_X2 - SUM_X * SUM_X)) * SUM_X) / N AS A FROM REGRESSION ), PREDICTION_DATES(D) AS ( VALUES ('2018-12-03'), ('2018-12-04'), ('2018-12-05'), ('2018-12-06'), ('2018-12-07'), ('2018-12-08'), ('2018-12-09'), ('2018-12-10') ), PREDICTIONS AS ( SELECT D, A + B * (JULIANDAY(D) - JULIANDAY('2017-01-01')) AS Y_HAT FROM PREDICTION_DATES, COEFFICIENTS ), SMA AS ( SELECT P.D, (SELECT AVG(P2.Y_HAT) FROM PREDICTIONS P2 WHERE P2.D BETWEEN DATE(P.D, '-2 DAY') AND DATE(P.D, '+2 DAY')) AS SMA5 FROM PREDICTIONS P WHERE P.D BETWEEN '2018-12-05' AND '2018-12-08' ) SELECT SUM(SMA5) AS TOTAL_MOVING_AVERAGE FROM SMA;"
1,127,ERROR,NotSupportedError: Not supported feature: OVER,,"WITH MONTHLYPAYMENTS AS ( SELECT CUSTOMER_ID, STRFTIME('%Y-%M', PAYMENT_DATE) AS PAYMENT_MONTH, SUM(AMOUNT) AS TOTAL_PAYMENT FROM PAYMENT GROUP BY CUSTOMER_ID, PAYMENT_MONTH ), MONTHLYCHANGES AS ( SELECT CUSTOMER_ID, PAYMENT_MONTH, TOTAL_PAYMENT, LAG(TOTAL_PAYMENT) OVER (PARTITION BY CUSTOMER_ID ORDER BY PAYMENT_MONTH) AS PREVIOUS_TOTAL_PAYMENT, (TOTAL_PAYMENT - LAG(TOTAL_PAYMENT) OVER (PARTITION BY CUSTOMER_ID ORDER BY PAYMENT_MONTH)) AS PAYMENT_CHANGE FROM MONTHLYPAYMENTS ), AVERAGEMONTHLYCHANGES AS ( SELECT CUSTOMER_ID, AVG(ABS(PAYMENT_CHANGE)) AS AVG_MONTHLY_CHANGE FROM MONTHLYCHANGES WHERE PAYMENT_CHANGE IS NOT NULL GROUP BY CUSTOMER_ID ) SELECT C.FIRST_NAME || ' ' || C.LAST_NAME AS CUSTOMER_NAME FROM AVERAGEMONTHLYCHANGES AMC INNER JOIN CUSTOMER C ON AMC.CUSTOMER_ID = C.CUSTOMER_ID ORDER BY AMC.AVG_MONTHLY_CHANGE DESC LIMIT 1;","WITH MONTHLY_TOTALS AS ( SELECT CUSTOMER_ID, STRFTIME('%Y-%M', PAYMENT_DATE) AS YM, SUM(AMOUNT) AS MONTHLY_TOTAL FROM PAYMENT GROUP BY CUSTOMER_ID, YM ), MONTHLY_CHANGES AS ( SELECT CUSTOMER_ID, YM, MONTHLY_TOTAL - LAG(MONTHLY_TOTAL) OVER (PARTITION BY CUSTOMER_ID ORDER BY YM) AS CHANGE FROM MONTHLY_TOTALS ), AVG_CHANGES AS ( SELECT CUSTOMER_ID, AVG(ABS(CHANGE)) AS AVG_MONTHLY_CHANGE FROM MONTHLY_CHANGES WHERE CHANGE IS NOT NULL GROUP BY CUSTOMER_ID ) SELECT C.FIRST_NAME || ' ' || C.LAST_NAME AS FULL_NAME FROM AVG_CHANGES AC JOIN CUSTOMER C ON C.CUSTOMER_ID = AC.CUSTOMER_ID ORDER BY AC.AVG_MONTHLY_CHANGE DESC LIMIT 1;"
1,128,False,,0.26676300000000003,"SELECT M.L1_MODEL, COUNT(*) AS COUNT FROM MODEL M JOIN MODEL_SCORE MS ON M.NAME = MS.NAME AND M.VERSION = MS.VERSION AND M.STEP = MS.STEP WHERE MS.MODEL = 'STACK' OR MS.MODEL = 'TRADITIONAL_MODEL' GROUP BY M.L1_MODEL ORDER BY COUNT DESC LIMIT 1;","WITH STACK_STEPS AS ( SELECT DISTINCT NAME, VERSION, STEP FROM MODEL_SCORE WHERE MODEL = 'STACK' ), COUNTS AS ( SELECT M.L1_MODEL, COUNT(*) AS TOTAL_COUNT FROM MODEL M JOIN STACK_STEPS SS ON SS.NAME = M.NAME AND SS.VERSION = M.VERSION AND SS.STEP = M.STEP GROUP BY M.L1_MODEL ) SELECT L1_MODEL, TOTAL_COUNT FROM COUNTS ORDER BY TOTAL_COUNT DESC LIMIT 1;"
